mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_mean_21,mfcc_mean_22,mfcc_mean_23,mfcc_mean_24,mfcc_mean_25,mfcc_mean_26,mfcc_mean_27,mfcc_mean_28,mfcc_mean_29,mfcc_mean_30,mfcc_mean_31,mfcc_mean_32,mfcc_mean_33,mfcc_mean_34,mfcc_mean_35,mfcc_mean_36,mfcc_mean_37,mfcc_mean_38,mfcc_mean_39,mfcc_mean_40,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,mfcc_std_20,mfcc_std_21,mfcc_std_22,mfcc_std_23,mfcc_std_24,mfcc_std_25,mfcc_std_26,mfcc_std_27,mfcc_std_28,mfcc_std_29,mfcc_std_30,mfcc_std_31,mfcc_std_32,mfcc_std_33,mfcc_std_34,mfcc_std_35,mfcc_std_36,mfcc_std_37,mfcc_std_38,mfcc_std_39,mfcc_std_40,label,filename
-476.42447,14.0827675,-2.8392165,21.408724,14.186655,10.2963295,5.530747,3.668849,10.010959,4.0606985,0.39422673,5.216524,-0.594496,7.083103,0.850791,1.7899896,-3.5197556,2.4276266,-1.3637556,1.7566537,-1.6667333,0.9692683,-3.72274,0.1300041,-1.5212102,2.6419241,-4.4770927,-0.34721303,0.14897151,0.32683474,-2.9414992,1.0688975,-5.479335,0.25384754,-1.2670363,0.025571754,-5.0047207,-0.34354383,-2.7446012,0.46001697,90.224106,32.35626,16.0365,12.123828,8.436885,8.87346,7.3256564,6.9578166,5.911893,6.6259956,5.3658705,5.3981657,5.2357574,5.910499,4.965889,4.464799,4.9653835,4.9844155,4.637593,4.9356785,4.4041767,4.575099,4.536626,3.999401,4.022939,4.1367645,3.6318982,4.2240677,3.7637322,3.8642807,3.9198363,3.7627974,3.8384187,3.6615584,3.8176067,3.6516652,3.565666,3.643676,3.7386782,3.5764506,rodent,freesound_community-rat-gnawing-a-rusk-77150_aug_pitchup.wav
-474.23206,15.852751,-3.3134491,17.302921,16.118982,10.926982,8.228062,2.3248413,7.006922,10.070782,-0.32471153,7.2214184,-1.1739656,4.2942657,2.3900506,5.5379357,-1.0931925,1.1299818,-1.6076045,2.0466912,-1.6542537,2.6504796,-1.105177,1.4261336,-3.8498247,0.45525378,0.17077821,2.280641,-4.296914,2.0802343,-1.7815962,0.44604623,0.1846269,1.464073,-4.122484,-0.33212364,-1.0485607,1.3250037,-2.583222,-1.6030225,94.75306,31.935612,16.41576,12.551526,8.673839,8.174539,7.5199738,7.4663787,5.790266,6.289062,5.972938,5.012944,5.2969723,5.1473794,5.788063,4.6896315,4.5919795,5.139097,4.855519,4.2988505,4.5980973,4.6624675,4.422902,4.229972,3.8959513,3.7009513,4.167553,3.9141145,3.759021,3.9276235,3.8237193,3.9564216,3.7268367,3.4874227,3.659521,3.507453,3.6198752,3.697215,3.495032,3.4427145,rodent,freesound_community-rat-gnawing-a-rusk-77150_aug_slow.wav
-602.3695,-67.27551,-40.034534,-21.831095,-31.110233,-0.011560325,-4.199804,1.3055949,18.300606,-9.024325,10.604123,8.928987,-5.058518,11.897102,1.9851167,-3.6340828,4.3127294,-1.9165089,2.6271608,3.032007,-8.2215395,6.4855046,2.7256823,2.6646762,-4.3839483,9.029996,-2.7687752,4.2514944,1.8214837,1.1579418,-1.7979586,4.1786127,0.9779397,0.37979507,0.20928805,3.7801867,1.6534477,3.4303844,-0.34788576,2.284647,81.80889,66.66964,18.194014,14.0585985,12.591718,13.706331,13.419705,14.822028,18.695631,18.41179,17.138168,16.27312,13.107498,7.763201,7.666356,9.94367,9.894502,13.157582,15.812716,16.334446,15.373839,11.636216,9.172046,6.6436634,8.363491,9.708208,8.021279,7.667482,8.359882,9.02071,9.208947,9.061655,6.7085495,5.36965,5.604492,5.7448945,5.8361807,5.0308957,6.143225,6.788175,rodent,rodent.wav
-625.9989,-84.33281,-38.919334,-20.739176,-33.080833,1.4990077,-3.6209028,-0.29320094,22.055574,-10.297194,12.997017,12.52445,-5.587927,14.552197,2.9232717,-2.4325087,6.4737315,-1.2876531,4.979639,5.4625697,-8.239444,9.148058,4.57757,3.4936688,-4.8440356,10.950433,-2.610281,6.1542225,3.4287353,1.9389988,0.16029656,5.0941167,3.0444796,1.2075369,1.4884688,5.391161,3.5458248,3.572859,0.37232056,3.5699449,81.917114,67.39943,19.207907,14.1399555,13.485375,13.931706,14.310531,15.586491,20.12041,19.256075,18.40002,16.677961,13.39314,7.386465,7.6042733,8.884619,9.487394,12.419463,15.502291,17.341797,15.135514,11.50681,9.552887,7.0878763,8.244654,8.867143,8.065615,7.5578837,8.432334,9.448731,8.648135,8.883805,6.6417074,5.757954,5.3391104,5.855793,5.7115626,5.216266,6.840526,6.6986723,rodent,rodent_aug_fast.wav
-307.5235,-14.176993,2.0761867,2.9753203,-4.543388,3.4276342,-1.874069,-1.923074,4.5290303,-4.4112277,1.6315802,0.8159652,-3.4962156,2.3898835,-0.2183764,-0.4415733,1.9049145,-1.6391002,0.9287273,-0.010398547,-1.3467197,1.439825,-0.29662386,0.016535152,-0.81932163,1.3195717,-1.171121,0.12044283,-0.00901452,0.13959232,0.020876365,0.21528508,0.6190915,-0.08262588,-0.42433137,0.33245948,0.15812871,-0.32788706,-0.36337823,0.70494556,16.7237,16.137465,5.2307367,4.896513,6.037452,6.4301944,5.566124,5.9019613,7.306709,7.7210627,6.3867855,6.204712,6.7618318,4.8307776,4.2748475,5.246693,4.8287997,5.510031,7.360011,6.36067,6.405393,5.7607064,4.8958716,4.15862,4.1247554,4.2387915,4.2679873,3.9650004,4.4038596,5.04469,4.9526486,4.216714,3.8200092,3.205627,3.1437538,3.341429,3.3226433,3.0100698,3.6245394,3.7835102,rodent,rodent_aug_noise.wav
-624.6061,-59.12881,-53.056248,-0.9168848,-47.664883,7.5717087,-13.489977,3.2162313,7.869632,14.110883,-17.33149,32.234974,-13.33404,12.904306,3.318592,10.741344,-7.3786874,13.820409,-11.585863,15.605902,-1.8626349,-1.7915386,-2.6337404,7.7258077,3.8557384,-2.9200883,8.669316,-0.25214076,2.782717,2.8436131,5.9057965,-0.971043,2.7720726,1.5436753,6.712559,-0.7429925,3.750099,-2.1137984,5.4440904,0.8676864,81.53763,58.74921,23.245382,17.47186,14.763367,21.08468,16.339983,15.752401,17.158606,16.743628,19.333073,19.325504,13.472842,10.736429,7.567266,7.1854134,10.745043,11.682503,16.45423,20.49793,16.951492,12.390968,9.491154,8.712877,6.6366425,8.759012,8.425258,7.290427,8.185037,9.140121,8.905094,8.569913,6.6178727,5.546399,6.431053,5.3766108,5.7397056,6.0213227,7.635962,5.983333,rodent,rodent_aug_pitchdown.wav
-640.04694,-82.20618,-36.224632,-19.392479,-27.778042,11.250557,-7.261113,14.924964,9.046221,-6.5348244,20.749945,-1.9835542,4.426551,10.8902645,-8.740158,6.434803,0.23325185,1.8851045,4.2324657,-5.1813917,9.152531,5.75676,-1.8306098,2.0109484,8.434868,-1.0414116,3.2412572,3.778617,-2.7152624,5.971212,2.1009507,3.1484625,0.55055547,7.605994,1.3166714,2.7475405,-0.14704877,4.304728,0.7192571,2.415901,76.503914,66.49024,18.557953,14.994128,14.273947,14.038547,17.362556,17.3235,18.258837,18.07212,16.833471,12.370828,11.63789,10.777019,8.486062,7.1774735,9.462167,11.108708,13.67101,15.658328,15.703297,10.84914,9.347118,8.193408,8.9580765,8.08827,7.2269,7.117008,7.8420897,8.390276,8.97671,8.648636,6.824092,5.6122375,6.2333617,6.216174,5.9014783,5.6853585,4.900597,4.9238486,rodent,rodent_aug_pitchup.wav
-630.213,-78.778625,-37.58487,-19.152424,-31.55405,1.643056,-3.505105,0.8193736,21.146976,-9.6328335,12.192647,11.237259,-5.3628144,14.1050625,2.8497417,-2.6695657,6.2992797,-0.45023894,4.307878,4.737522,-8.073372,8.572858,4.3912992,3.1097972,-4.5780993,10.390179,-2.4009762,6.2560744,3.774886,1.797985,-0.5465229,4.8749948,2.9799936,1.2600139,0.9017469,4.8152175,3.1360621,4.1182184,0.9818902,3.7176275,82.94024,67.62906,18.841625,14.111476,13.184221,14.193452,13.9320345,15.625772,19.512152,19.455658,17.573622,16.885872,13.210056,8.137668,8.04286,9.475325,9.761729,12.717099,15.18186,16.889772,15.134696,12.459714,9.192568,6.848271,8.79653,9.637359,8.106117,7.317148,8.049987,9.312019,9.104356,8.68881,6.655551,5.8809443,5.543422,6.014873,5.633521,5.0716605,6.792305,7.2340126,rodent,rodent_aug_slow.wav
-655.11993,6.7123227,8.796055,38.98708,21.756783,9.468934,-0.20231898,17.329285,12.392886,0.7823674,8.753084,18.586155,-0.8583202,13.785222,3.4119513,10.528222,0.5177303,4.954785,5.2120743,3.223771,0.75261754,3.2542777,2.4994469,5.3260527,-1.7538376,5.3728523,1.7151498,6.285196,1.3585159,2.4029744,2.9639897,-0.5751071,3.445544,2.3549168,0.5887191,0.6375855,-2.0351205,2.5840645,-2.8449724,0.7817689,148.57086,68.3228,26.383278,21.190023,10.342931,6.68376,15.736628,11.165514,16.206453,13.995846,11.129366,19.672012,12.185872,9.487061,9.854521,8.476672,8.995384,14.525057,14.929182,7.8460402,12.8469715,10.803103,6.089975,4.4873495,6.994162,6.391072,4.5013056,4.52971,4.3526063,6.792401,8.152414,7.6413455,5.305655,4.3260894,2.3493314,3.2447066,3.6219087,5.278785,6.310876,4.688584,rodent,sound_garage-rat-squeaks-1-fx-396297.wav
-670.6486,-5.614677,5.3090005,44.112274,23.624956,8.671985,-3.4705734,21.385576,14.388061,-2.4986215,11.987846,20.428303,-2.007406,16.808558,2.48833,13.151279,-0.8430942,5.5846095,5.5118904,3.5676513,0.62253714,0.93086183,3.8924937,6.1300907,-3.3187451,4.5011578,1.2795515,6.143198,0.847754,0.42237785,3.6627107,-2.0893657,4.9729857,2.842484,0.43096194,0.44683644,-1.8274053,4.279863,-2.9275455,1.52559,144.7761,66.05425,26.188793,22.472006,10.061156,7.557241,16.449408,12.9263115,15.817276,14.718455,10.964243,20.181702,12.637153,10.645061,10.895108,10.621941,10.409677,14.101345,14.388705,7.3639812,12.4747305,13.409661,5.9994364,4.7857795,7.77097,6.4288692,4.908633,3.8622053,5.163098,6.5252995,6.5932593,7.387549,5.404459,4.2119007,2.741257,3.7688193,3.6674747,6.0379243,7.3445754,4.939563,rodent,sound_garage-rat-squeaks-1-fx-396297_aug_fast.wav
-308.9268,-9.361948,-2.2714694,5.0621524,2.3662355,0.37728506,-2.3404841,3.1738636,3.3819764,-3.9219563,2.0167367,5.375839,-2.3235836,0.6422923,1.8835187,1.7112708,-0.11461611,-1.4936515,3.5075781,1.0566493,-1.3827329,1.486323,1.7396731,0.95248944,-1.0986478,0.95733577,0.79904246,0.976422,-0.81390655,1.899119,1.8127432,-0.15843089,1.1748927,0.90408826,0.44308975,0.9467786,0.9988361,1.0842462,0.18944955,0.84195143,16.001911,10.714009,5.382848,6.8361416,4.0684342,4.1484632,6.742816,5.2318993,7.0258255,9.279185,5.207688,10.166068,6.768767,3.548655,3.8371274,3.5953453,3.8906798,7.518953,7.475528,5.567352,8.217484,5.6490736,3.8422647,2.8892405,3.197699,3.5410647,3.1444402,2.8972232,4.4912686,5.133482,5.6765065,3.7656958,3.6581433,2.921169,2.3786979,2.9687197,3.0808418,3.25443,4.1245265,3.965742,rodent,sound_garage-rat-squeaks-1-fx-396297_aug_noise.wav
-676.32214,8.4448185,-13.091581,50.582066,15.547349,25.541342,-15.229356,21.357986,9.5823765,12.332556,-12.829992,29.907436,-3.6271064,14.179922,2.6759915,11.380462,7.681697,3.8442,2.351744,7.7089076,2.5220456,5.036472,-1.2978563,3.277097,6.09512,-0.20655285,3.996881,-0.754802,4.9605327,2.2984548,0.5833217,5.718865,1.8682296,0.05253743,3.973744,-1.4685204,6.6615148,-2.5650787,4.112527,-0.34326532,144.07779,55.261875,39.98781,24.975006,10.722995,13.137254,22.22229,12.895291,9.788737,13.064271,25.13582,21.722107,14.478805,11.215562,3.9336848,6.560241,5.879309,10.787341,20.217768,20.614233,7.866628,7.2137012,7.285237,4.2332582,5.089207,6.9877295,4.274962,3.817569,4.506664,8.601797,6.5843577,7.3426676,5.496468,2.9847312,4.2099676,3.4105692,5.68828,6.6359973,4.909997,4.903743,rodent,sound_garage-rat-squeaks-1-fx-396297_aug_pitchdown.wav
-677.7904,-5.1204267,15.397446,44.847225,19.29994,3.6651466,5.021173,23.109056,6.2648063,1.7793887,23.450596,4.374029,4.900867,11.129984,2.1711583,7.240228,-0.98980314,11.602807,-1.4910392,4.1181817,0.8635689,6.3394876,2.052096,1.3766985,6.1353545,5.3488793,1.9047147,2.1064932,0.8180617,5.50061,-2.5355535,6.348976,-6.050941,1.5147172,-3.2550113,2.9906917,-2.3026862,0.42465875,1.116126,0.7768049,142.2637,69.92306,19.270433,22.400858,6.931564,11.735388,13.361751,14.143657,11.379074,16.30823,17.889198,13.24358,17.512531,10.478351,6.4350634,4.901954,7.6314473,11.509641,11.43673,17.368408,15.568885,9.137268,5.5741935,4.3036704,5.841118,6.1767216,2.898243,3.2903543,4.8923974,7.483031,6.191483,7.4628954,8.165758,5.4878125,3.5075088,3.6168137,6.4875584,4.066485,5.7746487,6.7502346,rodent,sound_garage-rat-squeaks-1-fx-396297_aug_pitchup.wav
-679.5312,-3.3710907,6.3478174,42.438614,22.524014,8.973302,-2.48282,19.98552,13.596392,-1.8003519,10.287654,20.600737,-2.331408,14.781386,1.8684024,11.53638,-0.2973199,5.077,6.0713496,4.2737317,2.011319,3.3307996,4.259378,6.276781,-1.6052111,6.7504516,2.39369,7.165487,1.2685031,1.5748523,3.5444343,-1.9704314,3.841729,2.5039053,0.6545814,0.5206545,-2.5422654,2.79169,-3.7786925,0.34589258,147.05597,67.27295,26.653217,22.430677,10.029526,6.0515194,16.694046,12.19491,16.276646,15.047178,10.642822,20.690702,12.563342,10.57404,11.15834,9.996865,10.213372,14.892613,14.468682,7.1192803,12.451731,11.926794,7.14447,4.9775267,7.5767264,6.9866233,4.9166675,4.8326063,6.199571,6.4542203,6.9881563,7.4444213,5.650578,4.1296115,2.8913612,3.9963107,3.6310654,5.253468,7.6285467,4.294153,rodent,sound_garage-rat-squeaks-1-fx-396297_aug_slow.wav
-659.8122,39.30327,20.826712,29.577543,15.653163,10.424592,2.5670037,13.224986,8.113731,4.1802397,7.1079264,12.984383,0.36860526,10.614674,3.958287,9.31663,1.7071801,5.520492,7.8867884,-3.289095,5.6011715,0.6015224,-3.1512651,1.3227075,1.5042119,1.929421,0.18377796,1.2816031,3.3832953,1.8298494,-1.669112,3.6672707,-2.8900218,2.0860205,-2.0286696,-0.5647403,-1.1392567,1.4616878,0.6147071,-0.30063412,132.89932,56.150845,25.585045,10.416535,7.797133,4.8223352,9.758205,10.230664,5.926033,11.991789,9.225252,8.381224,11.897863,6.586859,6.1743283,5.185428,6.0166245,5.661148,10.5485935,14.021292,9.397961,4.248768,6.011704,3.8448927,3.7488112,2.9838092,3.4814303,4.364081,5.666049,5.392378,6.612219,5.998936,5.5933957,4.623244,3.9579837,3.663399,3.4409695,3.7432756,4.835443,4.8737545,rodent,sound_garage-rat-squeaks-3-fx-396299.wav
-684.52704,33.547615,18.026386,30.042423,15.778268,11.088448,1.6848147,13.805195,8.434913,2.996569,7.7133074,12.664655,-1.1380473,11.5254345,3.885482,8.822924,1.0546241,5.277854,8.648911,-5.5149465,5.9036236,-0.2814175,-4.0487204,0.8544781,1.4914848,1.6326041,0.28253567,-0.304948,2.9454143,0.78347,-2.685847,2.8383255,-3.970873,2.0898077,-2.1675868,-0.95900273,-1.5524765,1.3876234,1.230323,-0.75105745,134.9437,57.358192,26.506182,9.821371,7.226451,5.5290775,10.592378,10.359474,5.306749,11.730548,10.395669,9.191094,11.255529,6.8460836,6.399793,4.7294006,6.505466,5.4552183,11.275095,13.211239,10.441734,5.054278,7.1534777,4.907774,3.7938957,3.5348783,3.9126303,4.5806746,5.2073975,4.9525676,6.9380927,5.5783954,5.0707264,4.775431,4.739173,3.9191942,3.7933705,3.9065437,4.2063403,4.1856694,rodent,sound_garage-rat-squeaks-3-fx-396299_aug_fast.wav
-311.29974,-6.8985214,-0.43384868,3.614911,1.5096109,0.63715583,-0.10456274,1.291445,1.2359282,-1.1391318,1.175048,1.9490522,-0.72882324,1.681599,0.42426887,1.1200339,-0.1698716,0.28917256,1.3495592,-2.220131,2.270224,0.86829436,-0.63617206,1.2081945,1.7202231,0.1872733,-0.31126782,-0.47936988,1.1855317,-0.208502,-0.63377196,1.4510157,-1.0763836,0.45165503,0.2401059,0.20451245,-0.2380225,0.13830382,1.0946816,0.064620405,16.21974,12.728275,6.061987,6.7900543,3.2489045,2.6368043,3.63488,4.227052,3.5391328,5.4766283,4.7022457,4.020418,6.136611,3.9273803,3.7366471,3.0933456,4.2359624,3.0006251,5.4269457,6.583958,4.8110065,3.4936564,4.550892,3.4947765,3.360091,2.8090096,3.1549273,3.3384674,3.7291799,3.355372,4.4885406,4.1236854,3.5087063,3.0205595,2.9263854,2.8796606,3.2516098,2.6964562,2.969729,3.020268,rodent,sound_garage-rat-squeaks-3-fx-396299_aug_noise.wav
-688.90643,43.0032,4.934541,37.505554,7.9082317,22.114538,-7.345827,17.65879,3.142705,13.028946,-6.7892127,19.976648,-1.5759335,10.492727,2.7646801,8.247843,6.1204042,2.5573413,5.6856112,9.889474,-5.5452414,8.926667,1.0479562,1.2408493,-2.5051818,0.7632949,1.1111604,1.8568714,-0.842746,1.0409846,5.065753,-2.8988996,4.6998835,-2.661161,2.300068,-0.03931163,1.9575683,-1.8826742,-0.6353056,-2.4748757,132.83247,47.339817,36.63629,13.887122,12.295742,7.159224,14.722145,11.730143,7.0391703,8.672156,13.195305,18.925465,8.640077,5.025424,6.0072703,7.0245385,6.479603,8.697184,6.735668,11.189296,14.23849,9.817366,4.5800924,3.2713773,6.853326,3.3959465,3.4663265,3.8635652,5.971091,5.2828145,6.9272776,6.4147167,5.5091643,5.595185,2.8859036,3.5753658,3.4144173,3.8970006,5.554367,4.733236,rodent,sound_garage-rat-squeaks-3-fx-396299_aug_pitchdown.wav
-688.66095,35.299355,21.78377,30.640997,13.567337,8.275598,4.7952743,16.37326,5.5257535,6.079806,13.419677,6.982311,4.641193,12.61038,2.6185982,9.13033,-0.7133461,11.841784,-7.5533047,6.3505054,-0.9125269,-1.7591238,2.7709918,3.4295456,-0.4925208,2.4648318,0.4354064,3.5929549,-3.9377666,0.7774683,-0.72754115,-1.9863994,0.040915422,-2.0267308,0.393689,1.7429764,-1.0544657,0.2971526,-0.93919104,2.203734,130.43596,59.319263,23.958544,10.896612,6.4608464,6.9643254,6.685683,10.995891,9.869398,6.54798,12.514449,8.042216,5.726256,9.92232,5.8724637,6.227103,7.793598,12.406718,11.340562,7.934708,6.021312,8.301865,5.4455132,5.134453,3.3867652,3.4708529,3.627298,3.3660433,6.0078435,5.0086045,6.681809,7.883399,4.504915,5.8026915,4.756557,3.7261333,4.3460636,4.63743,3.7768285,3.7975235,rodent,sound_garage-rat-squeaks-3-fx-396299_aug_pitchup.wav
-686.2947,34.303345,18.027006,29.278189,15.63399,9.565953,0.40318045,12.091942,8.328524,3.6624174,7.211788,12.986552,-0.1859204,11.05805,3.2907321,8.946931,1.5528737,5.6031785,9.470054,-4.101475,6.1562257,-0.9881244,-3.5082269,1.8143029,2.5379114,3.0276525,0.5634684,0.75517184,4.080258,1.9627748,-1.7477214,3.737003,-3.0094357,2.5639498,-2.0320735,-0.7336683,-0.9408983,1.3721591,-0.20314738,-0.843606,133.57718,56.735817,26.996754,9.71463,8.279971,4.79776,9.970599,10.778754,6.56654,12.289169,9.122461,8.351306,12.117311,7.475979,5.924616,4.8050456,5.8381915,5.981959,10.94862,13.8195505,10.417117,5.026028,6.0851607,4.328836,3.5142334,3.3797772,4.044337,4.580192,5.6105475,5.7639475,6.173218,5.71799,6.1301856,5.2154126,5.0618973,4.447307,4.1192822,3.9386582,4.8749824,4.8513484,rodent,sound_garage-rat-squeaks-3-fx-396299_aug_slow.wav
-570.73456,-2.4996634,-11.64781,36.02291,15.439999,9.088166,-5.7129574,19.757038,-2.9674997,9.372811,11.502831,2.911741,3.716497,10.787673,-0.3928293,13.5245,4.7934546,6.3058057,-1.8580731,12.400149,-8.628848,0.08766846,3.3651268,2.2520037,0.78465086,2.4954667,1.0990067,4.1067286,0.5385379,3.589427,0.72145647,2.0353322,-1.7029742,4.416652,-2.6572156,1.4110106,-0.40553302,3.1359565,-2.903123,0.44881618,161.03291,53.898216,28.295889,20.495604,9.133606,8.011939,11.048042,15.212064,16.779266,14.985403,12.090746,17.847794,11.414584,9.511874,7.7154527,6.775301,7.079669,10.409387,10.665613,13.602981,14.30462,8.093141,3.9469807,3.8111434,5.0556026,5.1571193,5.198671,4.7290835,4.458725,8.007073,8.97837,8.692371,5.607792,4.983511,4.08706,4.0109787,3.9368908,4.6894913,6.5477457,5.227875,rodent,sound_garage-rat-squeaks-4-fx-396298.wav
-567.1187,-14.293518,-19.791988,35.446815,13.199473,9.149853,-8.361984,22.992214,-2.7526202,7.2353816,13.074303,3.6487052,1.0552322,10.9053135,-1.1186818,14.473166,3.642358,7.5339556,-1.9197339,12.418231,-9.366546,-0.7318569,4.4048343,1.7955357,0.9130179,3.5575547,1.0806644,5.362166,0.55129236,2.4057393,2.5746243,1.0505048,-0.50736296,5.6772323,-1.6480998,1.5949332,-0.54199576,4.4743924,-3.963995,-0.15378205,148.14145,46.52197,23.396257,19.082743,7.0218716,8.874865,10.653034,14.292094,15.262397,12.227594,11.650524,15.050645,8.440886,8.997449,7.7974777,6.861946,7.7691526,9.382238,11.294743,11.83636,13.456115,6.8257346,3.5345662,4.579135,5.0304537,5.917556,5.540204,5.2091594,4.9917746,7.281349,7.297644,6.1893406,4.8558617,4.7705474,3.7378848,4.124172,3.912136,5.1790156,6.731021,4.553366,rodent,sound_garage-rat-squeaks-4-fx-396298_aug_fast.wav
-306.90823,-8.9509,-4.194408,5.8619213,1.2429373,-1.1663252,-0.9994148,4.5427613,-0.5299932,0.056789495,1.6720657,-1.1651858,1.5036442,0.33890474,-0.46507564,1.4985347,1.006396,-0.5937523,-0.24824345,4.0781517,-1.8649528,-0.6920075,2.351473,-0.5959234,-0.447103,0.40518597,0.3330373,0.17173627,1.6923276,1.4687765,1.0548284,0.29299465,0.44702017,1.7319542,0.4460147,-0.13133432,1.0013039,0.9052352,-0.112841465,0.07723148,15.645841,7.2641454,7.702235,7.670243,4.2999477,3.343602,5.5519605,6.4240355,6.6419363,6.5623527,4.977445,6.9519653,5.3665204,4.345004,3.2718048,4.157715,4.042402,6.0124626,4.882221,5.730369,5.7875977,4.5703077,3.6083016,3.5682006,2.9781451,3.670066,3.7872987,3.4052668,3.2447038,4.2565165,4.2037997,5.5715475,3.3109238,2.7552052,2.785003,2.9112146,2.9340878,4.137364,3.4105163,3.3388503,rodent,sound_garage-rat-squeaks-4-fx-396298_aug_noise.wav
-580.4986,4.0798984,-40.282784,45.081345,1.6557397,28.333946,-22.497612,28.355927,-5.6273685,8.593307,1.8054737,21.11667,-10.5965605,17.584332,-6.753204,10.815947,1.8265264,11.999206,0.25724798,5.426257,11.762637,-2.42711,-3.2264464,0.9787895,0.33245555,0.5265236,1.3450162,-1.3751825,3.9789062,0.20615037,1.1593126,0.95764893,5.9001727,-3.0403352,5.580463,-0.31173712,4.8961563,-4.318285,0.9259733,0.730753,144.21751,38.52446,31.884556,21.132425,14.24658,10.776004,17.200624,18.563175,13.285179,15.017452,16.01678,11.859221,13.435673,13.178346,8.894651,7.28959,5.315034,12.162957,12.672189,12.002987,9.533048,9.424953,4.706434,4.300088,5.5938635,5.928612,5.06226,6.2057004,5.488856,7.7008038,8.135244,6.331331,4.837237,4.3899074,4.4618993,5.0003023,4.0441494,5.903199,4.7478156,6.1344795,rodent,sound_garage-rat-squeaks-4-fx-396298_aug_pitchdown.wav
-578.9441,-21.817257,-9.680207,36.99942,13.590788,1.4761208,3.0356905,21.348196,-4.1548505,17.019352,8.221017,0.5668248,11.61586,6.3977017,8.885943,9.572541,-0.0630693,0.46898767,2.0385144,-3.7544878,-5.0130777,12.69234,-4.13487,4.893778,0.21992677,5.198799,-0.044995017,2.1873991,-1.0238745,3.1619983,-3.7364624,5.535104,-0.8387948,-0.048449334,0.77743787,2.5774047,-2.152614,0.99639016,3.7572467,0.64795935,149.91014,51.62003,20.923218,19.159206,6.3710976,9.120993,9.1069975,10.146549,18.053606,16.012028,13.474787,10.293447,14.762727,9.320584,6.556054,5.7640443,6.9307523,8.104535,12.546027,12.8827,9.554897,7.2126684,7.016072,5.386517,6.425371,5.558543,5.748377,5.7169003,5.769136,9.053021,8.074669,6.109562,4.3078046,3.6295161,3.198891,3.9714692,4.7749825,4.906077,5.7043962,5.772756,rodent,sound_garage-rat-squeaks-4-fx-396298_aug_pitchup.wav
-580.6813,-12.576939,-18.477325,36.183212,14.080076,8.707153,-8.040433,21.703514,-2.9294803,7.317725,12.248118,3.017767,1.9663794,10.747598,-1.3473873,14.721412,4.3807373,7.3675427,-2.1700494,12.866802,-8.287007,-1.1096513,3.4931436,1.9082464,1.2602975,2.6512845,0.93784904,4.699497,-0.29504442,2.2370822,1.8416106,-0.6045297,-1.6879294,4.8629246,-2.6184504,0.72371566,-0.5206368,4.3759246,-3.1888683,0.16498582,154.42273,49.275673,24.599535,19.867895,9.4510565,8.242627,10.424399,16.317415,15.969837,13.6893,12.188692,16.676062,10.305439,9.989121,7.823617,6.390896,7.451934,11.262489,10.600192,12.340433,13.6782255,7.323337,4.311733,5.15676,4.9005046,5.965112,5.425337,4.767703,4.9694333,8.761783,8.602235,6.794228,5.076587,4.363518,3.899916,5.0718102,4.03771,4.750657,5.804373,5.1030397,rodent,sound_garage-rat-squeaks-4-fx-396298_aug_slow.wav
-429.98093,-114.80078,0.06565217,-3.2299669,9.702242,-22.906364,-8.338998,6.7627387,-17.072859,3.4760153,-8.042727,-6.4980636,1.7641325,-5.12036,-2.947137,-1.7475996,-2.964917,0.84213513,-3.636377,-0.2867708,-1.7967038,1.5172577,-4.50293,2.371486,-2.8457787,2.4834433,-3.1519566,0.26177797,-2.365873,2.885698,-0.3761901,1.7630434,-0.81335086,1.0793054,-2.2677817,1.3407454,-1.5909666,0.6715701,-2.135455,0.6723402,141.15321,52.916195,32.51386,21.503073,14.015672,15.4423275,20.733715,15.191997,17.389914,20.429316,18.382612,19.62621,16.114014,13.511823,9.17493,7.2991705,8.842638,11.821162,12.537385,12.861543,10.3068495,8.138714,5.2793016,5.843777,4.8851957,5.4833145,6.443593,4.7029777,6.2597837,8.872773,7.607196,7.134531,6.000102,4.8435307,4.6134033,4.550968,4.3826885,4.336842,4.9958487,5.7476807,rodent,u_3yocsblk00-rat-squeaking-sound-effecthd-570216.wav
